(50, 8, 10, 23, 12),
(40, 7, 10, 18, 9),
(80, 6, 10, 27, 14),
(70, 7, 10, 32, 16),
(50, 9, 10, 31, 16),
(80, 8, 10, 42, 21),
(60, 9, 10, 38, 19),
(100, 6, 11, 22, 11),
(40, 7, 10, 13, 7),
(100, 5, 10, 12, 9),
(70, 10, 10, 44, 22),
(50, 7, 10, 24, 12),
(100, 9, 10, 63, 32),
(70, 8, 11, 47, 24),
(100, 6, 10, 20, 11),
(60, 8, 10, 22, 11),
(100, 8, 10, 29, 16),
(90, 8, 11, 31, 16),
(60, 7, 10, 14, 8),
(90, 7, 10, 27, 14),
(100, 10, 10, 65, 33),
(40, 6, 11, 26, 13),
(90, 6, 10, 31, 16),
(50, 6, 10, 16, 8),
(100, 10, 11, 52, 26),
(30, 6, 10, 12, 7),
(60, 5, 10, 13, 8),
(70, 6, 11, 17, 10),
(40, 10, 11, 23, 12),
(90, 8, 10, 26, 17),
(50, 8, 11, 30, 15),
(40, 9, 11, 29, 15),
(80, 7, 10, 42, 21),
(60, 6, 10, 23, 12),
(70, 8, 11, 30, 15),
(70, 6, 10, 17, 9),
(80, 9, 10, 44, 22),
(60, 7, 11, 20, 10),
(30, 9, 10, 25, 13),
(90, 9, 10, 42, 21),
(40, 10, 10, 28, 14),
(40, 6, 10, 19, 10),
(90, 5, 11, 11, 9),
(50, 6, 11, 13, 7),
(70, 7, 10, 42, 21),
(30, 8, 10, 16, 8),
(60, 5, 10, 13, 8),
(50, 5, 10, 12, 7),
(90, 5, 10, 12, 8),
(50, 7, 10, 20, 10),
(80, 5, 11, 14, 9),
(40, 8, 11, 10, 6),
(80, 8, 10, 51, 26),
(30, 8, 10, 19, 10),
(90, 7, 10, 38, 19),
(60, 6, 11, 20, 10),
(90, 9, 10, 23, 19),
(80, 7, 10, 32, 16),
(40, 8, 10, 24, 12),
(100, 7, 11, 63, 32),
(70, 5, 11, 15, 10),
(90, 6, 10, 21, 11),
(50, 10, 10, 27, 14),
(40, 6, 11, 15, 8),
(80, 6, 10, 25, 13),
(60, 10, 10, 32, 16),
(40, 7, 10, 26, 13),
(70, 5, 11, 14, 8),
(100, 6, 10, 28, 15),
(50, 6, 10, 21, 11),
(50, 8, 10, 14, 8),
(100, 6, 11, 19, 10),
(100, 5, 10, 11, 8),
(70, 6, 11, 21, 11),
(30, 10, 10, 17, 9),
(100, 5, 11, 11, 9),
(100, 7, 11, 36, 18),
(60, 7, 10, 23, 12),
(50, 7, 10, 19, 10),
(70, 7, 10, 36, 18),
(80, 5, 11, 15, 8),
(90, 7, 10, 30, 15),
(50, 9, 11, 15, 8),
(70, 8, 11, 44, 22),
(30, 10, 10, 24, 12),
(60, 9, 10, 29, 15),
(70, 8, 10, 35, 18),
(30, 6, 10, 11, 6),
(90, 8, 11, 65, 33),
(70, 6, 10, 16, 9),
(100, 8, 10, 40, 20),
(60, 6, 10, 20, 10),
(80, 9, 10, 43, 22),
(40, 9, 10, 19, 10),
(60, 5, 10, 13, 9),
(80, 8, 10, 48, 24),
(40, 6, 10, 15, 8),
(60, 8, 10, 40, 20),
(40, 9, 11, 28, 14),
(50, 8, 11, 30, 15),
(50, 10, 10, 16, 8),
(90, 5, 10, 11, 8),
(60, 5, 10, 13, 7),
(60, 7, 11, 27, 14),
(50, 9, 10, 26, 13),
(50, 6, 10, 17, 9),
(80, 7, 10, 37, 19),
(50, 5, 10, 12, 7),
(30, 7, 11, 22, 11),
(80, 10, 10, 59, 30),
(80, 6, 11, 39, 20),
(40, 7, 11, 19, 10),
(90, 6, 11, 16, 9),
(60, 10, 10, 34, 17),
(100, 8, 10, 48, 24),
(70, 10, 10, 42, 21),
(30, 9, 10, 24, 12),
(90, 10, 10, 65, 33),
(80, 5, 10, 11, 8),
(70, 5, 11, 12, 7),
(60, 6, 10, 21, 11),
(60, 8, 11, 44, 22),
(50, 7, 10, 41, 21),
(30, 8, 10, 19, 10),
(60, 9, 10, 32, 16),
(70, 9, 11, 26, 13),
(70, 9, 11, 46, 23),
(90, 5, 11, 11, 9),
(90, 8, 10, 57, 29),
(90, 6, 10, 23, 12),
(80, 10, 10, 52, 26),
(40, 6, 11, 16, 8),
(40, 8, 10, 26, 13),
(70, 5, 11, 14, 8),
(30, 8, 11, 11, 6),
(50, 5, 11, 14, 10),
(40, 8, 10, 18, 9),
(40, 7, 10, 21, 11),
(100, 10, 11, 59, 30),
(70, 6, 11, 14, 8),
(80, 6, 10, 37, 19),
(40, 10, 10, 27, 14),
(100, 9, 10, 58, 29),
(30, 9, 10, 16, 8),
(80, 9, 10, 37, 19),
(90, 7, 11, 27, 14),
(50, 6, 10, 25, 13),
(80, 7, 10, 39, 20),
(70, 10, 10, 46, 23),
(30, 7, 11, 24, 12),
(100, 9, 10, 43, 22),
(40, 10, 10, 28, 14),
(100, 6, 11, 18, 9),
(60, 6, 10, 31, 16),
(100, 7, 11, 36, 24),
(70, 7, 10, 25, 13),
(50, 7, 10, 15, 8),
(60, 7, 10, 29, 15),
(90, 10, 10, 52, 26),
(50, 8, 10, 24, 12),
(60, 5, 10, 13, 9),
(50, 5, 10, 15, 9),
(60, 5, 10, 13, 10),
(70, 7, 11, 28, 14),
(40, 6, 11, 10, 5),
(100, 7, 11, 64, 32),
(50, 8, 11, 31, 16),
(90, 7, 10, 27, 14),
(70, 8, 11, 29, 15),
(60, 7, 11, 25, 13),
(80, 5, 10, 13, 8),
(90, 8, 11, 29, 15),
(100, 5, 10, 10, 8),
(40, 7, 10, 14, 7),
(90, 9, 10, 49, 25),
(90, 6, 10, 15, 10),
(30, 10, 10, 19, 10),
(40, 9, 11, 29, 15),
(80, 7, 10, 25, 13),
(70, 5, 11, 13, 7),
(60, 6, 10, 23, 12),
(90, 5, 11, 11, 9),
(100, 6, 11, 25, 14),
(40, 9, 10, 25, 13),
(70, 8, 10, 39, 20),
(70, 6, 11, 30, 15),
(30, 10, 10, 22, 11),
(50, 6, 11, 25, 13),
(90, 9, 10, 44, 22),
(70, 5, 10, 11, 8),
(80, 8, 10, 30, 15),
(50, 10, 10, 43, 22),
(50, 9, 10, 39, 20),
(80, 8, 11, 53, 27),
(50, 7, 10, 27, 14),
(40, 6, 11, 14, 7),
(30, 9, 10, 23, 12),
(90, 6, 10, 17, 9),
(90, 5, 11, 11, 8),
(100, 5, 10, 10, 9),
(70, 6, 11, 24, 12),
(30, 8, 10, 23, 12),
(30, 6, 10, 15, 8),
(40, 7, 10, 27, 14),
(80, 6, 10, 17, 9),
(50, 6, 10, 20, 10),
(60, 8, 10, 44, 22),
(50, 9, 10, 40, 20),
(80, 5, 11, 12, 8),
(60, 10, 10, 25, 13),
(30, 8, 11, 22, 11),
(60, 9, 10, 38, 19),
(100, 10, 10, 67, 34),
(60, 5, 10, 14, 8),
(40, 8, 10, 24, 12),
(60, 6, 10, 33, 17),
(60, 5, 10, 13, 8),
(80, 9, 10, 45, 23),
(50, 10, 10, 32, 16),
(80, 6, 11, 18, 10),
(40, 8, 10, 25, 13),
(80, 7, 10, 22, 13),
(40, 6, 10, 18, 9),
(100, 7, 11, 37, 19),
(100, 6, 11, 34, 17),
(100, 7, 11, 23, 12),
(100, 8, 10, 64, 32),
(60, 9, 10, 39, 20),
(100, 5, 10, 11, 9),
(60, 7, 10, 24, 12),
(90, 7, 11, 46, 23),
(50, 7, 10, 20, 10),
(70, 9, 10, 47, 24),
(90, 8, 10, 41, 21),
(70, 9, 10, 36, 18),
(70, 7, 10, 38, 19),
(60, 8, 11, 52, 26),
(40, 7, 10, 27, 14),
(60, 7, 11, 18, 9),
(60, 10, 10, 37, 19),
(50, 8, 11, 34, 17),
(100, 6, 10, 25, 13),
(80, 5, 11, 12, 8),
(90, 5, 10, 11, 9),
(70, 5, 11, 14, 9),
(100, 8, 11, 73, 37),
(50, 8, 10, 35, 18),
(60, 6, 10, 14, 8),
(90, 8, 11, 51, 26),
(70, 8, 11, 42, 21),
(40, 9, 11, 25, 13),
(100, 10, 11, 67, 34),
(40, 10, 10, 25, 13),
(50, 6, 10, 21, 11),
(90, 7, 10, 28, 14),
(80, 7, 10, 30, 15),
(70, 10, 10, 57, 29),
(80, 10, 10, 57, 29),
(50, 5, 11, 15, 8),
(40, 6, 11, 27, 14),
(40, 10, 10, 26, 13),
(50, 5, 11, 13, 8),
(90, 6, 10, 21, 12),
(50, 6, 10, 22, 11),
(70, 6, 11, 36, 18),
(50, 7, 10, 21, 11),
(30, 6, 10, 16, 8),
(90, 10, 10, 51, 26),
(80, 6, 10, 46, 23),
(90, 6, 11, 26, 13),
(60, 5, 10, 13, 7),
(70, 8, 10, 32, 16),
(90, 5, 11, 11, 9),
(40, 7, 10, 22, 11),
(30, 9, 10, 22, 11),
(60, 5, 10, 13, 9),
(40, 9, 10, 22, 11),
(40, 6, 10, 22, 11),
(80, 8, 10, 38, 19),
(100, 9, 10, 33, 17),
(70, 7, 11, 24, 12),
(60, 6, 10, 37, 19),
(70, 6, 11, 22, 11),
(80, 6, 10, 33, 17),
(30, 10, 10, 23, 12),
(30, 7, 10, 19, 10),
(100, 9, 10, 43, 22),
(30, 8, 10, 25, 13),
(40, 8, 10, 27, 14),
(70, 10, 10, 36, 18),
(100, 6, 11, 26, 13),
(80, 5, 11, 12, 8),
(50, 9, 10, 29, 15),
(40, 7, 10, 22, 11),
(80, 8, 10, 57, 29),
(100, 7, 11, 61, 31),
(80, 7, 10, 25, 13),
(80, 10, 10, 52, 26),
(70, 5, 10, 14, 9),
(30, 9, 10, 26, 13),
(50, 8, 11, 27, 14),
(60, 7, 10, 33, 17),
(50, 7, 10, 29, 15),
(90, 7, 11, 28, 16),
(100, 6, 10, 26, 13),
(100, 7, 11, 31, 21),
(60, 7, 11, 30, 15),
(70, 5, 11, 13, 7),
(40, 8, 10, 23, 12),
(70, 7, 10, 18, 9),
(30, 8, 11, 13, 7),
(90, 9, 10, 52, 26),
(100, 5, 11, 11, 9),
(50, 9, 10, 38, 19),
(60, 6, 10, 25, 13),
(90, 9, 10, 45, 23),
(60, 9, 10, 46, 23),
(70, 8, 11, 30, 15),
(40, 6, 11, 16, 11),
(100, 8, 10, 49, 25),
(90, 8, 11, 47, 24),
(60, 8, 10, 30, 15),
(50, 10, 10, 42, 21),
(90, 7, 10, 46, 23),
(50, 8, 10, 37, 19),
(40, 9, 11, 26, 13),
(80, 9, 11, 41, 21),
(30, 10, 11, 18, 9),
(90, 10, 11, 62, 31),
(50, 6, 10, 33, 17),
(90, 5, 11, 13, 9),
(70, 6, 11, 23, 13),
(80, 7, 10, 57, 29),
(90, 8, 10, 32, 16),
(60, 9, 10, 32, 16),
(40, 7, 10, 12, 7),
(50, 6, 11, 20, 10),
(60, 10, 10, 37, 19),
(50, 7, 10, 23, 12),
(90, 6, 11, 15, 8),
(90, 6, 10, 21, 12),
(50, 5, 11, 15, 8),
(40, 6, 10, 22, 11),
(80, 5, 11, 12, 8),
(50, 5, 10, 15, 10),
(60, 8, 11, 36, 18),
(80, 9, 10, 61, 31),
(60, 5, 11, 12, 7),
(70, 9, 10, 40, 20),
(60, 6, 10, 40, 20),
(100, 8, 10, 62, 31),
(50, 10, 10, 35, 18),
(80, 6, 10, 20, 10),
(100, 10, 11, 67, 34),
(70, 7, 10, 42, 21),
(90, 7, 10, 37, 19),
(30, 7, 10, 21, 11),
(30, 9, 10, 18, 9),
(40, 7, 10, 17, 9),
(100, 7, 10, 28, 16),
(100, 6, 11, 35, 18),
(80, 6, 11, 29, 15),
(60, 5, 11, 14, 9),
(40, 8, 10, 23, 12),
(40, 9, 10, 28, 14),
(40, 10, 10, 30, 15),
(70, 5, 11, 15, 8),
(100, 7, 11, 33, 17),
(40, 10, 10, 35, 18),
(100, 6, 10, 22, 14),
(70, 8, 10, 51, 26),
(60, 10, 10, 38, 19),
(60, 7, 10, 20, 10),
(50, 7, 10, 21, 11),
(80, 7, 10, 50, 25),
(70, 6, 11, 15, 8),
(40, 6, 11, 25, 13),
(90, 5, 11, 11, 8),
(80, 8, 10, 50, 25),
(60, 6, 10, 27, 14),
(60, 7, 11, 21, 11),
(50, 8, 11, 26, 13),
(70, 9, 11, 28, 14),
(70, 5, 11, 11, 9),
(30, 9, 10, 13, 7),
(70, 7, 10, 30, 15),
(80, 8, 11, 27, 14),
(30, 10, 10, 16, 8),
(70, 8, 11, 16, 8),
(70, 10, 11, 45, 23),
(80, 5, 11, 13, 8),
(50, 6, 10, 19, 10),
(100, 5, 11, 11, 9),
(40, 9, 11, 29, 15),
(70, 6, 11, 18, 9),
(50, 9, 10, 30, 15),
(40, 6, 10, 19, 10),
(90, 8, 11, 59, 30),
(40, 8, 11, 13, 7),
(60, 6, 10, 18, 9),
(50, 8, 10, 21, 11),
(90, 6, 10, 28, 14),
(60, 8, 10, 23, 12),
(50, 9, 10, 29, 15),
(50, 7, 10, 18, 9),
(40, 7, 10, 21, 11),
(50, 5, 10, 13, 9),
(90, 6, 10, 18, 9),
(100, 10, 10, 58, 29),
(80, 10, 10, 58, 29),
(80, 7, 10, 31, 16),
(90, 7, 10, 39, 20),
(100, 5, 11, 11, 9),
(90, 5, 11, 12, 8),
(80, 5, 11, 14, 8),
(90, 10, 10, 46, 23),
(50, 6, 11, 20, 10),
(60, 5, 10, 14, 9),
(100, 9, 10, 49, 25),
(80, 6, 10, 13, 7),
(60, 9, 10, 39, 20),
(100, 9, 10, 69, 35),
(40, 7, 10, 15, 8),
(60, 5, 11, 12, 9),
(80, 6, 10, 17, 9),
(90, 10, 11, 49, 25),
(100, 8, 10, 58, 29),
(70, 5, 11, 11, 8),
(30, 10, 10, 20, 10),
(90, 8, 10, 44, 22),
(30, 8, 10, 23, 12),
(60, 8, 10, 41, 21),
(100, 6, 11, 30, 15),
(70, 7, 10, 22, 14),
(30, 9, 10, 21, 11),
(100, 6, 10, 32, 16),
(50, 10, 10, 27, 14),
(70, 5, 10, 13, 8),
(90, 9, 10, 55, 28),
(50, 7, 10, 15, 10),
(100, 7, 11, 43, 22),
(80, 10, 10, 32, 16),
(100, 7, 10, 42, 21),
(60, 9, 10, 38, 19),
(90, 9, 10, 53, 27),
(40, 6, 11, 29, 15),
(80, 9, 10, 43, 22),
(30, 8, 10, 27, 14),
(40, 8, 10, 23, 12),
(40, 9, 10, 18, 9),
(70, 6, 10, 22, 12),
(50, 5, 11, 18, 9),
(100, 8, 10, 40, 20),
(90, 7, 10, 63, 32),
(60, 6, 10, 35, 18),
(60, 7, 10, 32, 16),
(100, 5, 10, 11, 9),
(60, 10, 10, 44, 22),
(90, 5, 11, 11, 8),
(50, 6, 10, 22, 11),
(60, 7, 11, 27, 14),
(70, 10, 10, 24, 12),
(50, 8, 11, 26, 13),
(40, 10, 10, 29, 15),
(80, 7, 10, 36, 18),
(70, 6, 11, 33, 17),
(80, 5, 11, 11, 8),
(70, 8, 11, 27, 14),
(70, 8, 10, 37, 19),
(60, 6, 10, 22, 11),
(40, 6, 10, 14, 7),
(80, 9, 10, 51, 26),
(70, 9, 10, 33, 17),
(30, 9, 10, 20, 10),
(50, 10, 10, 33, 17),
(80, 8, 11, 31, 16),
(50, 5, 10, 13, 7),
(100, 5, 10, 11, 8),
(80, 8, 10, 29, 23),
(90, 5, 10, 11, 9),
(40, 7, 10, 15, 8),
(70, 7, 11, 25, 13),
(40, 9, 11, 21, 11),
(50, 7, 10, 31, 16),
(60, 5, 10, 21, 11),
(40, 10, 10, 31, 16),
(90, 8, 11, 58, 29),
(90, 6, 10, 26, 13),
(30, 7, 11, 20, 10),
(30, 10, 10, 29, 15),
(80, 5, 10, 13, 9),
(70, 10, 11, 39, 20),
(50, 8, 10, 27, 14),
(60, 8, 10, 29, 15),
(50, 9, 10, 36, 18),
(80, 7, 10, 37, 19),
(40, 8, 11, 19, 10),
(40, 7, 10, 15, 8),
(80, 6, 10, 23, 12),
(70, 5, 11, 14, 9),
(60, 10, 10, 37, 19),
(100, 10, 10, 54, 27),
(100, 6, 10, 27, 14),
(50, 9, 10, 34, 17),
(50, 6, 10, 27, 14),
(60, 5, 11, 14, 10),
(30, 8, 10, 29, 15),
(40, 6, 11, 19, 10),
(50, 5, 10, 12, 9),
(70, 9, 10, 38, 19),
(50, 7, 10, 20, 10),
(50, 6, 10, 15, 8),
(30, 10, 10, 23, 12),
(100, 6, 11, 47, 24),
(60, 8, 10, 16, 8),
(90, 6, 11, 22, 11),
(70, 6, 10, 20, 10),
(100, 7, 10, 35, 18),
(70, 6, 11, 12, 7),
(80, 5, 10, 13, 10),
(70, 7, 10, 32, 16),
(100, 7, 11, 21, 12),
(60, 6, 10, 24, 12),
(60, 7, 11, 21, 11),
(90, 8, 10, 34, 17),
(40, 9, 11, 27, 14),
(50, 8, 11, 23, 12),
(50, 5, 10, 13, 8),
(30, 9, 10, 23, 12),
(60, 7, 10, 31, 16),
(60, 9, 10, 38, 19),
(90, 7, 10, 22, 16),
(80, 8, 11, 27, 14),
(90, 10, 11, 62, 31),
(80, 6, 11, 26, 13),
(100, 5, 10, 11, 9),
(90, 7, 11, 51, 26),
(80, 7, 10, 39, 20),
(100, 8, 10, 42, 21),
(40, 7, 10, 15, 8),
(90, 5, 11, 11, 8),
(30, 7, 10, 16, 8),
(90, 6, 10, 37, 19),
(70, 8, 11, 43, 22),
(40, 9, 11, 16, 8),
(30, 9, 10, 17, 9),
(100, 8, 10, 32, 16),
(70, 7, 10, 44, 22),
(60, 9, 10, 26, 13),
(90, 5, 11, 11, 8),
(100, 10, 10, 69, 35),
(40, 6, 11, 22, 11),
(80, 5, 10, 12, 8),
(40, 8, 11, 23, 12),
(70, 5, 11, 17, 9),
(50, 7, 10, 36, 18),
(40, 7, 10, 18, 9),
(60, 6, 11, 29, 15),
(40, 10, 10, 17, 9),
(70, 8, 10, 54, 27),
(80, 10, 10, 63, 32),
(100, 9, 10, 48, 24),
(50, 10, 10, 31, 16),
(100, 5, 11, 11, 8),
(90, 8, 11, 46, 23),
(80, 8, 10, 45, 23),
(60, 5, 11, 13, 9),
(70, 5, 11, 14, 9),
(90, 9, 10, 41, 21),
(100, 9, 10, 59, 30),
(40, 8, 10, 25, 13),
(50, 8, 10, 29, 15),
(70, 6, 11, 15, 8),
(90, 9, 10, 47, 24),
(30, 10, 10, 21, 11),
(50, 10, 10, 34, 17),
(50, 5, 10, 12, 8),
(80, 7, 10, 44, 22),
(70, 6, 10, 29, 15),
(80, 9, 10, 32, 16),
(30, 8, 11, 15, 8),
(70, 9, 10, 43, 22),
(50, 6, 10, 19, 10),
(30, 8, 10, 22, 11),
(60, 8, 10, 24, 12),
(50, 7, 10, 28, 14),
(100, 6, 11, 17, 11),
(60, 10, 10, 47, 24),
(40, 10, 10, 33, 17),
(60, 6, 10, 18, 9),
(80, 5, 10, 11, 9),
(60, 5, 10, 13, 8),
(90, 6, 10, 28, 14),
(70, 10, 10, 44, 22),
(60, 7, 11, 22, 11),
(70, 7, 10, 16, 11),
(80, 9, 10, 55, 28),
(90, 10, 10, 61, 31),
(40, 6, 11, 12, 6),
(80, 6, 11, 22, 11),
(100, 7, 11, 30, 15),
(50, 5, 10, 14, 7),
(40, 9, 11, 26, 13),
(60, 7, 10, 27, 14),
(100, 7, 10, 30, 15),
(80, 8, 11, 48, 24),
(80, 10, 10, 52, 26),
(50, 9, 10, 37, 19),
(60, 8, 10, 38, 19),
(80, 6, 10, 38, 19),
(50, 8, 11, 33, 17),
(50, 6, 11, 18, 9),
(40, 7, 10, 25, 13),
(30, 7, 10, 24, 12),
(30, 9, 10, 18, 9),
(50, 9, 10, 25, 13),
(90, 6, 10, 18, 9),
(90, 7, 10, 36, 18),
(90, 5, 11, 11, 8),
(30, 10, 11, 14, 7),
(80, 7, 10, 44, 22),
(70, 5, 11, 12, 7),
(100, 6, 11, 29, 15),
(60, 6, 10, 30, 15),
(40, 9, 11, 25, 13),
(50, 7, 10, 14, 7),
(60, 5, 10, 13, 7),
(60, 9, 11, 36, 18),
(70, 7, 10, 41, 21),
(70, 9, 10, 42, 21),
(40, 8, 10, 27, 14),
(70, 8, 11, 39, 20),
(80, 5, 11, 12, 8),
(70, 5, 11, 12, 8),
(40, 7, 10, 15, 8),
(90, 8, 10, 45, 23),
(30, 9, 10, 18, 9),
(50, 5, 10, 14, 7),
(70, 10, 10, 30, 15),
(100, 5, 11, 10, 9),
(100, 8, 10, 33, 17),
(70, 6, 10, 20, 15),
(60, 5, 10, 18, 9),
(90, 10, 11, 55, 28),
(60, 10, 10, 40, 20),
(60, 6, 10, 24, 12),
(30, 8, 10, 22, 11),
(40, 6, 11, 22, 11),
(70, 6, 11, 32, 16),
(90, 8, 11, 35, 18),
(100, 6, 11, 27, 14),
(90, 7, 11, 38, 19),
(90, 5, 11, 11, 9),
(90, 6, 10, 32, 16),
(40, 8, 10, 19, 10),
(100, 5, 11, 11, 8),
(50, 8, 10, 22, 11),
(70, 8, 10, 40, 20),
(30, 8, 11, 16, 8),
(40, 6, 11, 20, 10),
(60, 7, 11, 36, 18),
(60, 9, 10, 36, 18),
(50, 6, 11, 25, 13),
(80, 6, 10, 19, 10),
(70, 7, 10, 15, 8),
(80, 6, 10, 27, 14),
(80, 8, 11, 48, 24),
(50, 6, 10, 17, 9),
(100, 8, 10, 75, 38),
(40, 7, 10, 14, 7),
(60, 8, 10, 32, 16),
(70, 5, 11, 12, 7),
(40, 10, 10, 21, 11),
(100, 10, 10, 68, 34),
(100, 7, 11, 19, 10),
(30, 10, 10, 17, 9),
(60, 7, 10, 14, 7),
(50, 8, 11, 39, 20),
(40, 9, 11, 34, 17),
(60, 5, 10, 14, 8),
(90, 6, 10, 42, 21),
(70, 9, 10, 47, 24),
(50, 10, 10, 38, 19),
(80, 5, 11, 14, 9),
(60, 8, 10, 38, 19),
(60, 6, 10, 23, 12),
(100, 6, 10, 22, 13),
(50, 5, 10, 12, 8),
(90, 9, 10, 47, 24),
(100, 7, 10, 45, 23),
(40, 9, 11, 30, 15),
(50, 7, 11, 12, 7),
(50, 10, 10, 29, 15),
(100, 9, 10, 70, 35),
(80, 5, 11, 13, 8),
(80, 9, 10, 53, 27),
(80, 7, 10, 40, 20),
(40, 7, 10, 14, 8),
(50, 7, 10, 23, 12),
(100, 5, 10, 11, 9),
(70, 7, 10, 48, 24),
(60, 9, 11, 37, 19),
(50, 9, 10, 33, 17),
(70, 6, 11, 12, 7),
(80, 8, 11, 34, 17),
(60, 5, 10, 15, 8),
(80, 7, 11, 28, 14),
(90, 5, 11, 11, 9),
(40, 8, 10, 28, 14),
(40, 6, 10, 23, 12),
(90, 5, 10, 12, 8),
(60, 6, 10, 17, 9),
(50, 9, 10, 35, 18),
(70, 8, 11, 44, 22),
(90, 9, 10, 49, 25),
(70, 6, 10, 20, 10),
(80, 10, 10, 52, 26),
(100, 6, 11, 22, 13),
(80, 9, 10, 52, 26),
(60, 10, 10, 38, 19),
(90, 6, 10, 21, 14),
(30, 9, 10, 19, 10),
(30, 10, 10, 16, 8),
(50, 5, 10, 19, 10),
(40, 8, 10, 20, 10),
(50, 6, 10, 28, 14),
(100, 10, 10, 53, 27),
(80, 8, 10, 47, 24),
(60, 7, 11, 25, 13),
(30, 8, 10, 15, 8),
(70, 5, 11, 14, 8),
(80, 6, 10, 27, 14),
(80, 6, 10, 22, 13),
(90, 8, 11, 48, 24),
(40, 10, 11, 23, 12),
(70, 9, 10, 36, 18),
(40, 7, 10, 21, 11),
(40, 6, 11, 12, 7),
(90, 7, 10, 50, 25),
(70, 5, 11, 14, 9),
(30, 8, 10, 28, 14),
(60, 5, 10, 16, 9),
(90, 8, 10, 33, 17),
(90, 7, 11, 17, 9),
(70, 10, 10, 46, 23),
(70, 7, 10, 17, 9),
(100, 8, 10, 58, 29),
(50, 8, 10, 37, 19),
(60, 7, 10, 24, 12),
(90, 10, 10, 60, 30),
(100, 5, 11, 10, 9),
(50, 6, 11, 13, 7),
(70, 8, 10, 31, 16),
(90, 6, 10, 22, 15),
(60, 8, 11, 29, 15),
(50, 5, 10, 11, 8),
(50, 8, 11, 30, 15),
(80, 5, 10, 11, 8),
(100, 7, 11, 43, 22),
(100, 6, 10, 27, 14),
(40, 9, 11, 23, 12),
(50, 7, 10, 29, 15),
(60, 5, 10, 13, 10),
(90, 10, 11, 46, 23),
(80, 10, 10, 62, 31),
(60, 6, 11, 12, 6),
(40, 7, 10, 31, 16),
(80, 5, 11, 12, 9),
(60, 9, 10, 28, 14),
(100, 9, 11, 58, 29),
(100, 8, 10, 32, 16),
(70, 10, 10, 43, 22),
(50, 7, 10, 18, 9),
(80, 7, 11, 27, 14),
(40, 9, 11, 24, 12),
(30, 10, 10, 20, 10),
(60, 8, 10, 38, 19),
(70, 6, 10, 28, 14),
(70, 6, 11, 30, 15),
(40, 6, 10, 12, 6),
(70, 7, 10, 43, 22),
(40, 10, 10, 29, 15),
(90, 5, 11, 12, 8),
(60, 10, 10, 39, 20),
(80, 7, 10, 52, 26),
(70, 8, 11, 48, 24),
(70, 5, 11, 11, 8),
(90, 5, 11, 13, 8),
(40, 8, 10, 28, 14),
(100, 6, 11, 25, 13),
(90, 6, 10, 17, 10),
(60, 9, 11, 29, 15),
(60, 7, 11, 28, 14),
(80, 6, 10, 34, 17),
(70, 9, 10, 45, 23),
(80, 6, 10, 22, 13),
(80, 8, 10, 48, 24),
(40, 8, 10, 13, 7),
(30, 8, 10, 27, 14),
(50, 5, 11, 13, 7),
(40, 6, 11, 21, 11),
(50, 6, 10, 18, 9),
(40, 7, 10, 30, 15),
(50, 9, 10, 33, 17),
(50, 6, 10, 24, 12),
(30, 9, 10, 24, 12),
(50, 10, 10, 35, 18),
(50, 9, 10, 41, 21),
(50, 5, 10, 11, 6),
(60, 6, 11, 19, 13),
(30, 9, 10, 17, 9),
(90, 8, 11, 42, 21),
(30, 10, 10, 21, 11),
(70, 5, 11, 11, 9),
(90, 9, 10, 45, 23),
(50, 10, 10, 42, 21),
(90, 6, 10, 21, 11),
(90, 7, 10, 48, 24),
(100, 5, 10, 10, 8),
(80, 9, 10, 56, 28),
(80, 8, 10, 32, 16),
(60, 5, 11, 12, 7),
(60, 5, 10, 12, 7),
(70, 7, 10, 26, 13),
(90, 7, 10, 35, 18),
(60, 7, 10, 35, 18),
(100, 7, 11, 58, 29),
(100, 6, 10, 40, 20),
(50, 8, 11, 26, 13),
(60, 8, 11, 40, 20),
(50, 7, 10, 23, 12),
(80, 5, 10, 12, 9),
(50, 8, 10, 36, 18),
(100, 7, 11, 26, 13),
(40, 9, 11, 27, 14),
(40, 7, 10, 22, 11),
(30, 8, 10, 22, 11),
(70, 5, 11, 12, 9),
(100, 9, 10, 53, 27),
(50, 7, 10, 17, 9),
(40, 6, 10, 29, 15),
(70, 6, 11, 18, 10),
(70, 6, 10, 18, 14),
(90, 9, 10, 42, 21),
(90, 5, 10, 11, 8),
(80, 7, 11, 23, 12),
(90, 8, 10, 33, 17),
(80, 9, 10, 56, 28),
(70, 9, 10, 32, 16),
(100, 8, 10, 60, 30),
(70, 8, 10, 46, 23),
(70, 7, 10, 25, 13),
(40, 9, 11, 31, 16),
(100, 6, 11, 26, 13),
(60, 8, 10, 24, 13),
(90, 6, 10, 17, 11),
(70, 8, 11, 43, 22),
(80, 5, 11, 13, 9),
(80, 6, 10, 21, 11),
(60, 6, 11, 19, 10),
(80, 6, 10, 19, 11),
(80, 7, 10, 17, 9),
(40, 8, 10, 16, 8),
(60, 7, 11, 31, 16),
(50, 6, 10, 17, 9),
(40, 6, 11, 19, 10),
(100, 10, 10, 64, 32),
(30, 10, 10, 17, 9),
(60, 10, 10, 33, 17),
(50, 6, 10, 28, 14),
(60, 6, 10, 22, 11),
(80, 10, 10, 50, 25),
(40, 7, 10, 19, 10),
(30, 8, 10, 20, 10),
(90, 5, 11, 12, 8),
